entityid;cent_codigo;esce_codigo;plfi_codigo;iddistritoed;cent_nombre;cent_multigrado;cent_referencia
62cba6a7-b651-46b8-af55-36a28ea35cf4;28009312;1;8161;92;PEDREGONES;LOS;True
5947b7d2-ae1b-48c0-8f72-879011c4bdf2;28009416;1;7241;92;SILVESTRE ANTONIO MEJIA ALVAREZ - LOS QUEMADOS;False;4416
c0c88115-b719-4b31-86f6-940e1a837a52;28009425;1;7241;92;SILVESTRE ANTONIO MEJIA ALVAREZ - LOS QUEMADOS;False;9052
1a6667cb-d1fa-427a-bf22-414527e08e12;28009436;1;7241;92;SILVESTRE ANTONIO MEJIA ALVAREZ - LOS QUEMADOS;True;9053
caaff188-4a1f-4ca5-8f46-3088154bdd46;28009510;1;5376;92;JUAN JOSE VARGAS GARCIA - BOCA DE BLANCO;False;4417
5b6b6529-7d89-4da8-b080-d3941ad4ee4d;28009614;1;909;92;CAPA;EL;False
ac0e3b66-154b-4684-8e49-1f408d51d81b;28009812;1;6243;92;BALDOMERO PLASENCIA - PIEDRA DE LOS VEGANOS;False;4419
8092fefe-da03-4352-97a7-c6a093cba246;28010011;1;1815;92;NOVILLOS;LOS;False
fea4a69c-c1d4-478c-9b7a-37f0495da0ba;28010219;1;5650;92;JOSE SINENCIO FERNANDEZ VARGAS - LOS SINENCIOS;True;4421
f0d4861f-18cf-4d80-b85b-f5d1c9e66f8c;28010313;1;2027;92;JOSE RODRIGUEZ PE�A - LOS PLATANOS;False;4422
e3449919-1b6d-4732-a451-2fc88d0bda53;28010417;1;5140;92;ARROYO TORO ARRIBA;False;4423
dcb404ad-bdbb-4c93-a8dd-a02758e7e24b;28010433;1;5140;92;ARROYO TORO ARRIBA;False;10905
d58c40ad-5500-4ec3-a0e9-79fbdfc78927;28010511;1;1095;92;MARCELINO VARGAS GARCIAS - CRUCE DE BLANCO;False;4424
fd380235-9c74-4b4b-a221-33f0f482a52d;28010522;14;1095;92;MARCELINO VARGAS GARCIAS - CRUCE DE BLANCO;False;9054
2012d673-b6a3-471a-88bf-dfa3341e0944;28010615;1;2582;92;LUCIANO ROSARIO RODRIGUEZ - JOSECITO;True;4425
df6d0710-5fb4-4bb8-b836-fce94483e8e0;28010917;1;13954;92;FRANCISCO ANTONIO BATISTA GARCIA;False;4427
ac6040e8-57c1-424e-bcc8-7b0e688a3fe7;28011610;1;1329;92;RUFINO RIVAS PROF. - CARACOL A;False;4433
52e51dc3-bff5-4a4c-b9c5-40e30c4d1026;28011620;1;1329;92;RUFINO RIVAS PROF. - CARACOL A;True;9061
4adf6e78-5aa6-4cac-b426-87430d699f05;28011657;1;1329;92;RUFINO RIVAS PROF. - CARACOL A;False;9062
668759d1-900f-40d3-ada5-aa3ba6ba2bed;28012917;1;811;92;JOSE ANTONIO CASTILLO - EL RODEO;False;4440
86ff2197-ebbd-40f4-8fcd-9a80cd662d16;28013222;1;4378;92;COLORADO;EL;True
57eba3cd-db17-455d-b65b-161a376a274a;28018812;1;8125;92;EPIFANIO CASTILLO  - EL PICHON;False;4468
94c58cde-5512-4152-8e03-d1e13496410b;28019118;1;8418;92;NUESTRA SE�ORA DE GUADALUPE;False;4470
b885de86-9445-414d-86f1-a442ca166ee0;28019415;1;5733;92;MANUEL DE JESUS JIMENEZ - LA CEIBA DE BLANCO;True;4472
00461c3c-cf80-489b-a4e4-01ff4dbcab1c;28019514;1;339;92;CENTROS APEC DE EDUCACION A DISTANCIA BONAO;False;9086
04fce74b-507f-4cba-87c3-28880729fe72;28019811;1;1058;92;ADVENTISTA MONTE DE SION;False;9087
e592c7e4-e79e-4635-8a90-1cbb704a7bfa;28084516;1;2884;92;ESPECIAL DE BONAO;False;9092
1f0c5789-511a-4e5f-889f-682dca6b747f;28084611;1;1974;92;CAPACES;LOS;False
3b0e8a65-5463-4be8-8423-5fe51c588504;28085119;8;4395;92;GENESIS;False;9093
461e4467-3eb5-4d14-a631-17435209d858;28085317;1;3657;92;NUEVO SENDERO;False;9094
6b494d86-0932-4447-bfae-7b47054065f1;28085416;14;623;92;NINO JESUS;False;9095
faded2c0-2af0-43cb-86dd-584fd88f3fd8;28085818;1;1802;92;JAQUELINE LIMA PROF. - LOS JARDINES;False;4482
287be999-16ce-4254-986c-9c86b3539bc0;28087116;1;3934;92;JOSE DELIO GUZMAN;ING;False
d2cd80e6-e04f-4bc6-af6c-0991e00b4e8a;28088618;1;1807;92;PROVIDENCIA;False;9102
04084a18-0b83-43c9-b423-a2aa31f3b3cd;28088717;8;11875;92;HORTENSIAS;LAS;False
88380002-edac-4a3d-b2b7-639db818c74b;28088744;8;10320;92;BAUTISTA ESTRELLA DE BELEN;False;9104
60cf31df-32a2-4922-990f-108ed56518c8;28088753;8;1058;92;MONTE DE SION;True;9105
a603966b-8dd7-49d7-9e64-30b3b45bf93c;28090714;1;9061;92;JUAN UBALDO CUELLO PROF.;False;12708
5c959c6c-d012-4b20-9bbc-306760720e78;28091317;1;13772;92;LUISA CUELLO SANTOS;PROF.;False
1f31719c-63b5-4998-af79-da84658cb72b;28091515;1;10298;92;ESTANCIA INFANTIL IDSS BONAO I;False;11570
7d778e67-e8e6-4419-8b8f-b363a8145fc4;28091614;1;10301;92;ESTANCIA INFANTIL IDSS BONAO II;False;11573
a156f50e-9e47-4a94-a5ab-c32965060300;;8;11625;92;CENTRO EDUCATIVO ENMANUEL;False;12156
a862d4f7-3a05-4ccf-a796-6e2c399f1087;;8;12845;92;JESUS EL BUEN PASTOR;False;12608
3e778f2f-df6b-4432-970f-f1873acc9cae;;14;10681;92;COLEGIO NUEVO CAMINO;True;11807
ffe595fd-69b3-4119-84b0-b530c6e72c9a;;1;13582;92;LA CASITA ENCANTADA;False;13496
4d9a1308-10c1-41f0-9369-3685becddb1d;;14;11438;92;COLEGIO INFANTIL FARO DE LUZ;False;12089
40bfa8cb-a4db-4400-aa3f-291bda3556e2;;8;11497;92;COLEGIO INFANTIL VIVAN LOS NINOS;False;12111
e0b4d5b2-4d78-459c-b948-70a24878d099;;8;11440;92;COLEGIO CARITA DE ANGEL;False;12091
bb899005-8ead-45d2-9b9a-40657f059657;;8;9322;92;ANGELES DE DIOS;False;10951
9d1a038c-3b85-4e35-939a-428e70824467;;14;10522;92;COLEGIO BAUTISTA DE BONAO;False;11717
c5bffd7b-f0ff-4faf-a55c-f103f8f8308b;;14;9390;92;LICEO NOCTURNO HERMNAS MIRABAL;False;10987
8a744b73-3bd9-46a6-8daf-28439307adc5;;8;12475;92;PRE-ESCOLAR NIEVE LUISA;False;12317
4a930465-8529-495b-bd72-43f0e9538004;N0017549;1;9060;92;HAPPY KIDS LEARNING CENTER;True;9810
e55a91e4-a591-4a47-8967-ab10a69c1778;N0017611;14;2333;92;ALTAGRACIA PINA EL TANQUE;True;9835
d5ae8c9c-8bb7-4fe0-8c41-94b39d2d7a07;;14;9879;92;MARIA CANELA TIBURCIO;False;11328
30041060-b837-47eb-a1fd-0829e36be06e;;8;10868;92;MATERNAL DIVINO NI�O;False;11906
e7dfa207-0d76-4ea9-a49b-a775b5e46901;;8;9903;92;CENTRO EDUCATIVO SANTO CURA DE ARS;False;11345
129816a6-ce4d-4dd8-9fb1-f0b516c4b669;;8;12895;92;CENTRO EDUCATIVO MIS PEQUENOS ANGELES;False;12653
7e0173d6-576d-403b-b984-b1bb1e2be2aa;;8;10774;92;PRE-ESCOLAR MORADA SAN JORGE;False;11861
caeb9f2b-e46c-4fc5-94d8-13885b3dad20;;14;10521;92;COLEGIO BAUTISTA DE BONAO;False;11715
714888bc-f7da-4682-a2f8-2483d6f287ba;;8;10520;92;COLEGIO MIS PASITOS;False;11714
72936719-a098-49e3-8dc2-f4a311888ff8;;8;10121;92;GRAF JARDIN INFANTIL;False;11472
d5ce43f3-00ce-4d99-89ed-6eb31d2bbc32;;14;10302;92;COLEGIO BAUTISTA DE BONAO;False;11574
ca2ee88b-fb2c-4acc-8262-5670f7c3cac9;24009310;14;649;93;JOSE LUCIA LUZON CASTILLO - FATIMA;True;3697
f7538f2c-4bb9-4d2b-a414-b6fab8cbdb5a;24009414;1;644;93;FRANCISCA PANIAGUA - LA QUEBRADITA;False;3698
b9f09cc3-dd29-472e-a87b-398d8b07becf;24030219;1;1651;93;BUENOS AIRES;False;8474
5427f797-ddc2-4a8f-a961-417ddd5c3b38;;14;9591;93;COLEGIO MI PEQUE�O HOGAR;False;11114
e94ae1b0-8a93-4c15-9f7c-b1c3537e2d28;28011818;1;6939;93;FLORA TOLENTINO PROF. - LA MINITA;False;4435
7d756481-66e5-46d6-8aa0-79449d8580a4;28013318;1;1536;93;MARTINA VIZCAINO - LA SABANA;True;4442
6935f048-6872-4f7f-8bb3-579bfbe394fc;28013610;1;8219;93;ANGEL ROSARIO MARTE - PUERTO RICO;False;4443
9abf127b-593a-4336-8320-ccbc3b36ddf3;28013818;1;8349;93;FERNANDO ARTURO DE MERI�O;False;9063
810dea13-53a1-4079-bdf3-41b9911c77b0;28014115;1;11943;93;ERNESTO ROQUE FRIAS;REVERENDO;False
017f72fe-be7d-409a-bdca-1584c1c8cf9f;28014219;1;5811;93;PEDRO FRANCISCO BONO;False;9065
dcbbb9e5-bb18-481d-b9f8-7c2648e345a2;28014221;1;5811;93;FELICIA CASTILLO (PROF.) -  RADIO SANTA MARIA - MAIMON;False;9066
aa44d10b-9c10-4e34-b771-f11b56dbd767;28014230;1;5811;93;PEDRO FRANCISCO BONO;False;9067
7d3dd5aa-a162-4a56-b243-6ee1a3bdc1ce;28014240;1;5811;93;ERNESTO ROQUE FRIAS;REVERENDO;False
9d45a68b-85d5-4295-9e2b-8395ac5d7eaa;28014259;1;5811;93;RADIO SANTA MARIA - NIVEL MEDIO - MAIMON;False;9967
2224a257-c15f-4cea-bd0e-08c40884d031;28014313;1;5091;93;EUGENIO MARIA DE HOSTOS;False;4444
e0649eb3-fa42-4e16-93f1-9c96537e80e4;28014320;1;5091;93;EUGENIO MARIA DE HOSTOS;False;9069
94517a88-7514-4399-9133-8c352c275e58;28014417;1;1252;93;FELICIA CASTILLO PROF. - BATEY MAIMON;False;4445
c125723a-5610-404a-896e-d1b7c5af854f;28014511;1;1751;93;BASILIO ACEVEDO - HATO VIEJO;True;4446
bde3c6f6-fdb1-46e3-b589-c07bfa41e689;28014813;1;4713;93;JUAN ANTONIO GARCIA DIAZ - LOS MARTINEZ;False;4447
22ae7aad-9fe5-41e4-aed2-f9921996ac2b;28015016;1;8417;93;JUAN BAUTISTA RODRIGUEZ - EL COPEY;True;4448
a6cb7835-8ae4-4702-bdc1-a5e234d3eb64;28015110;1;7419;93;AMBROSINA RAMIREZ DE ABAD;False;4449
ddcc71b6-c663-488b-ab9b-55b59d30fb17;28015130;1;7419;93;SALOME URE�A(AMBROSINA RAMIREZ);True;9070
134f1b6e-7e46-4630-aac1-cd8bcd46b3cf;28015318;1;1396;93;SALOME URE�A;False;9071
408865c3-75eb-42bf-9693-a3cbe6880e8a;28015347;1;1396;93;SALOME URE�A;False;9072
04101b0e-d322-485d-ad6f-03b4c2bd272c;28015357;1;1241;93;SALOME URENA - PREPARA;False;13921
36617490-4d5a-4df6-bc2d-ed90186c1dc5;28015412;1;1241;93;SALOME URE�A;False;9073
f408af87-cd4f-45a4-9593-49a88f367178;28015516;14;7041;93;INTERNADO SAN MIGUEL;True;9074
106ed954-f632-4007-a6f8-a9b6567d84c8;28015527;14;7041;93;EDUCACION ESPECIAL PIEDRA BLANCA;True;9075
0b4497c9-1639-4397-a1ff-e3a6aa0f9509;28015714;1;5620;93;GEORGINA REYES SARAPIO - EL MIRADOR;False;4450
c69d7249-bb10-4de0-8893-5555e1e3ffb7;28015818;1;2859;93;ADVENTISTA DOMINICANO;False;9076
1d28d313-2e77-4531-8944-4ac82de91842;28015912;1;2524;93;SINAI;True;9077
cead03be-029c-4b0e-92df-862a3ccc2e3d;28016011;1;1515;93;CACIQUE RAFAEL BONAO - SONADOR;False;4451
0160b861-9c2d-4e8c-8aa8-b6fd3e8c93e0;28016024;1;1515;93;CACIQUE RAFAEL BONAO - SONADOR;False;9078
ebe8bb42-4a6f-4b1a-aaa8-68877f58535d;28016039;1;1515;93;CACIQUE DON FRANCISCO BONAO - SONADOR;False;9079
1054dd5a-f73a-4133-95ef-d9bbeed1ddc9;28016313;1;4683;93;FRANCISCO DEL ROSARIO SANCHEZ - LA PRIVADA;False;4452
43670cc4-dc4a-4f08-80ed-5c986351a7d6;28016417;1;1643;93;MARIA RAMONA SANCHEZ PROF. LOS PLATANOS;True;4453
c95aa94e-1b98-4466-92fc-6e91fb42d799;28016511;1;4925;93;MIGUEL ALTAGRACIA - EL CACAO;True;4454
807ab6e4-6092-49e1-94cd-16dc513eb586;28016615;1;2855;93;JOSE MOSQUEA SOLANO - ZUMBADOR;False;4455
eb7a9602-50f6-489f-a883-76ee00d72a66;28016719;1;2229;93;BLACK ANDUJAR - LA YAUTIA;False;4456
bf06a72b-e4fe-452c-8c91-e3bbd5219ea2;28016824;1;213;93;RAMON ANTONIO DE LA CRUZ CALDERON - GAJO DE LAS FLORES;True;4457
7492254e-ac64-48a3-8211-cba210e27c3c;28017016;1;2837;93;PEDRO OLIVARES DIAZ - JUAN ADRIAN;False;9080
60bed830-c4f3-49b7-aa8b-b73edad1edcb;28017110;1;6923;93;JUAN PABLO DUARTE;False;4458
ede1be1a-d1a5-43c4-afdd-24a17cfcc5ea;28017148;1;6923;93;PRADIS MINAYA PROFESOR;True;9081
3338f730-5c0d-4015-8853-beaf71517f26;28017318;1;4964;93;ZENAIDA VICENTE GARCIA;False;4459
f335ca37-7290-4b4c-8601-d6f0222e9d22;28017336;1;4964;93;ZENAIDA VICENTE GARCIA;False;9082
92bb221c-2aec-4e1b-b6e7-359d3606418a;28017610;1;1057;93;HIPOLITO JAVIER REINOSO - LA CEIBITA;True;4460
dd1ea2d7-2aae-409e-9ffa-e766f4ac2414;28017714;1;4361;93;ALTO DE NARANJO;True;4461
62074a51-8e66-4a25-8c6b-2be26341cd60;28017818;1;5983;93;MIREYA CESSE DE TEJADA;False;4462
4a1399fb-1815-4d96-b9bf-7d0d2996bbf6;28017822;1;5983;93;TV - CENTRO RINCON DE YUBOA;False;9083
a153d456-284d-4a58-baee-66a0bd7b2774;28017912;1;6842;93;CARMEN PERALTA - HOJA ANCHA;True;4463
d30d078a-57f8-4950-a80e-91e96fcad1d9;28017921;14;6842;93;CARMEN PERALTA - HOJA ANCHA;True;9084
f736dfb7-4e79-4c80-b012-6a112cb698c7;28018011;1;7086;93;THELMA OLIVERIO MORALES - KILOMETRO 77;False;4464
8bc6715a-ba67-47dc-8e2a-e62cc3196dfd;28018219;1;4281;93;ADVENTISTA LAS PALMAS;False;9085
78c50a92-d1ba-43dc-95c7-1428b9784ad8;28018417;1;3850;93;JUAN RAMON DE LA CRUZ  PROF. - ARROYO VUELTA;False;4465
a3604081-3c5f-49a3-9c1d-f1b22d5d3b03;28018713;1;356;93;DAMIAN PERALTA (PIEDROSO I);False;4467
391d33c1-ffa5-4f33-b727-a342aaa79b63;28019019;1;7993;93;V CENTENARIO;False;4469
5a05de9a-9641-4ef6-9a84-d6dd61194fe2;28019217;1;4462;93;JUANA ANTONIA SANTANA - EL BATEY;False;4471
4d154bf8-4c85-42ea-b375-0f4425d886dc;28019613;1;4990;93;HERMANAS MIRABAL - HATILLO;False;4473
e5c540a2-b4e6-4be4-bcb7-dc36c3daf6ac;28019910;8;1587;93;ADVENTISTA GETSEMANI;True;9088
e51d3c76-755c-4362-a74e-196b40315ee7;28083612;1;1396;93;SALOME URE�A;False;4474
a080b156-0ccf-4d5f-9015-2b916effcabb;28083810;1;2196;93;SONADORCITO;True;4476
3a45c1b1-6e2b-46ad-8948-9a6a1b1f2b82;28083919;1;45;93;CINZ;True;9090
dbb587c0-33d3-42d6-b95e-40d693edf232;28083928;14;45;93;CINZ;True;4477
b300d22c-9ce1-4f6f-a7d3-3315c3d22fd4;28084819;1;4525;93;PETRONILA MERCEDES PEREZ DEL ROSARIO - BARRIO NUEVO;False;4479
89d197a2-dd6d-4042-bbc4-285f1c243a1a;28084918;1;8472;93;CIPRIAN PE�A - EL GUANO;True;4480
67112abd-cf21-4d12-a015-837f6e408fab;28085511;1;6460;93;MI PEQUE�O HOGAR;False;9096
b328101a-bce4-4300-8602-1a98963c7207;28086114;1;5041;93;MARIA DEL ORBE - PALO DE CUABA;True;4485
2130b61b-1cb7-4653-a6c1-bfceab5da035;28086213;1;2783;93;JOSEFA HERRERA;True;4486
b1cd845c-aaf1-4d8a-be08-bb2afbad1708;28086312;1;8459;93;JOSE FRANCISCO PE�A GOMEZ;DR.;False
24893e55-8714-4547-b866-f8ea36915f27;28086411;1;5323;93;MULTI;LOS;True
c303f1f9-ee61-4167-ad1e-ad02e30b8510;28086619;1;135;93;MANUEL DE LEON - LA CURVA;True;4490
44d3da6f-03df-4c2c-9510-6dded2889cd7;28088924;8;11533;93;LUIS MANUEL POLANCO;True;9106
996180f2-1b9c-42f3-ab71-4e807c9f92e9;28088933;1;11935;93;CENTRO PEDAGOGICO DIVINO NINO;False;9107
9e9aa145-bc9e-4a58-9de7-f52de044fd8a;28088942;8;10120;93;ERCILIA PEPIN;False;9108
25c964dc-c044-4fb8-b237-f843629f6f3f;28089114;1;4022;93;CRISTIANO;True;4494
7cbcb344-8f58-42f5-a00c-d87758e3afba;28090111;1;8434;93;JUAN BOSCH PROF.;True;4495
b60da49b-0aa8-409f-889c-c326a7625db1;28090813;1;10339;93;GREGORIO LUPER�N;False;9686
9fc022a7-60ec-40b8-a31a-f3a7e4745644;28091111;1;12767;93;LEONIDAS ACOSTA URENA;False;12543
1c9ffa44-7dd8-4f4b-a73f-4100cb522526;28091218;1;13492;93;GILBERTO ANTONIO DIAZ CAMILO;PROF.;False
0989fe8b-c371-4203-85dd-395bfda1436d;;14;11060;93;FELICIA CASTILLO;False;12004
56527d84-e575-4f84-889a-d42476ecfa92;;14;12481;93;COLEGIO INFANTIL ELISSA MARIA;True;12320
2da9561c-90fb-486d-a7bf-12bcc9061ead;;8;13363;93;PEDAG�GICO EL BUEN PASTOR;False;13172
28a8e2c2-f474-45c6-80b3-0130578ded43;;14;12982;93;COLEGIO CRISTIANO DE PIEDRA BLANCA;True;12727
5c472337-494f-4668-b49c-9b993f6cc10e;;8;10631;93;PEDAGOGICO CAMINITO REAL;False;13722
bb32d1dc-d280-477b-8b75-8e95f8035cc6;;8;12481;93;COLEGIO INFANTIL ELISSA MARIA;True;12321
c82df7d0-99dd-4474-8f45-eb55254d7705;;8;13783;93;SAN PABLO;False;13720
4a2c6d2e-dbc9-4f96-a67c-905108ae0bc0;;1;13442;93;COLEGIO CRISTIANO DE PIEDRA BLANCA;True;13265
351d2ba3-ce1b-4339-9b35-7031f81facc1;;14;10629;93;CACIQUE RAFAEL BONAO (ADULTO);False;11771
c4e8d458-8d40-4780-b728-0fe7bc51e72d;;8;11020;93;JARDIN DE INFANTES DEL REY JESUS;False;11969
6f06ebca-b2ff-409a-9274-d0ddeecd9c9d;;8;9423;93;NINO FELICES;False;13721
b4114162-5cde-45c1-8f57-45dbcc339063;N0017437;14;4022;93;CRISTIANO;True;9777
bf1318e3-bbef-460e-875b-5ecd053c6959;;14;11390;93;JOSE LUCIA LUZON CASTILLO;True;12074
10e204dd-774b-4060-ba35-d389cecc5cb7;;14;10631;93;SONADORCITO;True;11773
5869bcf8-de65-4ab3-948d-26b36761310d;;14;11389;93;JOSE LUCIA LUZON CASTILLO;True;12073
9c9f3135-b25f-4330-98a2-af20d118396d;;8;7419;93;COLEGIO TIA NORKA;True;13015
18720569-daca-427d-ba0e-db8384ae8cb3;;8;10110;93;COLEGIO BILING�E MI ANGEL CUSTODIO;True;11466
df8de08f-d537-4ff9-8735-76570c448d34;;14;9835;94;LICEO PADRE JOSE SALVADOR FERNANDEZ;False;11301
8ebb97f7-0745-4717-81df-27695178c7f2;;8;10481;94;COLEGIO MARIA MERCEDES;True;11689
2424eaec-378e-440d-8513-8a9678e70837;;14;9806;94;G�NESIS;CENTRO DE ESTUDIOS;False
14f4e2a6-c11d-4b1e-b851-766c119bfa16;28003416;1;1531;94;SEBASTIAN PAREDES;False;4385
54ae592e-7924-4544-b4f3-fb8f887d37a6;28004817;1;1328;94;DOMINGA CANELA - ALTOS DE MIRANDA;True;4388
67c46e1f-57e7-467e-be96-95279535312e;28005010;1;6829;94;EDUVIGIS MARIA LUNA (JIMA);False;4389
9d030696-0803-4933-8f2a-f8c32d717183;28005032;1;6829;94;EDUVIGIS MARIA LUNA (JIMA);True;9043
60285c85-c113-4ced-a3ee-49add46fc1e4;28005218;1;3105;94;ANTONIO LIRANZO BATISTA;False;4390
9bc6e45d-f5e8-4997-a942-9a4014e3eabf;28005312;1;3926;94;PADRE JOSE SALVADOR FERNANDEZ-SABANA DEL PUERTO;False;9044
296d3d91-ca5f-4c94-b1df-8850c05ea401;28005321;1;3926;94;PADRE JOSE SALVADOR FERNANDEZ;False;9045
75d8a93b-9051-41b7-b2ff-070856a62ca9;28005330;1;3926;94;PADRE JOSE SALVADOR FERNANDEZ;False;11528
f7640f70-b438-4e0d-aae1-112f15af08d4;28005416;1;3913;94;FELIPE JIMENEZ PE�A PROF. - LOS PLATANITOS;False;4391
5efcd158-3630-4b34-9a77-47dfbbd529ae;28005614;1;1731;94;JOSE DE MATA MORONTA - FULA;False;4392
d75c9f1b-9b38-4215-97d4-501827a6e3bc;28005812;1;3244;94;ANA CEARA Y LUNA;False;4393
e4632de5-f35c-44ec-a923-8cbe82b45b86;28006119;1;5110;94;FRANCISCO ANIBAL SANCHEZ NU�EZ - LA COTORRA;True;4394
203a718e-b481-4c3f-a77a-c5cd340855f6;28006213;1;8416;94;JATUBEY PALERO;True;4395
8a2d8e92-e630-45d4-bbde-68ec2bd38ccf;28006411;1;2149;94;MARIA CARLITA DE LA ROSA PE�A - KILOMETRO 101;True;9046
f2d53386-f2c9-44ea-804b-4e8582a45acb;28006428;14;2149;94;MARIA CARLITA DE LA ROSA PENA - KILOMETRO 101;True;4396
3e8ade47-3e76-4063-9b52-c736c7f332de;28006817;1;1445;94;JUAN BOSCH PROF. -  EL ABANICO;False;4397
7e49c3da-475a-4b9b-b8ec-87d4f82efa28;28006911;1;1131;94;SATURNINO DE JESUS PE�A PAEZ - CA�O PIEDRA;False;4398
7ca49e53-2572-4961-a775-c2a568d89c2b;28007010;1;6174;94;JOSE ANTONIO CESPEDES FERNANDEZ - LA CEIBA;False;4399
644f1603-69ed-4952-acfb-f4888ad750d6;28007218;1;6306;94;JUSTINIANO RODRIGUEZ RODRIGUEZ - CRUCE LA CEIBA;False;4400
d1791b0b-b94b-44d5-a5ec-062719ae7421;28007510;1;7461;94;BIENVENIDO DEL CASTILLO;False;4401
ae5ecf44-1a94-4bb8-96ef-2118abb36e44;28007526;1;7461;94;BIENVENIDO DEL CASTILLO;False;9047
1fdcd26c-0324-44d9-a7ab-faced26c564b;28007544;1;7461;94;BIENVENIDO DEL CASTILLO;False;9048
5fe6bdca-67fe-4643-87ca-43142293140b;28007554;1;7461;94;BIENVENIDO DEL CASTILLO(PREPARA);False;10041
a7abca3f-2d18-4130-abdb-a714980479b8;28007718;1;661;94;JOSE FERNANDEZ BORGE - EL LLANO;True;4402
7d566f63-e90d-4c77-9b5d-ea052e89f7d4;28007812;1;1781;94;ESTEBAN DE LA CRUZ - PE�ALO;True;4403
4a07a01e-8c96-4000-be08-f594cb3d8e05;28007916;1;6528;94;EUSTAQUIA MARTE - BLANCO JIMA;True;4404
baa512f1-3731-4a03-895c-49960833e078;28008015;1;2069;94;PADRE BETANCOURT;False;4405
bd8c8ba4-1662-4913-b205-bca4e0514751;28008119;1;7914;94;ELPIDIO ACOSTA DIAZ PROF. - LOS ANEGADIZOS;False;4406
63744dce-62dc-4b08-8f3d-62dbf4f0ec38;28008213;1;212;94;MARTIN BATISTA FERNANDEZ - LOS BLEOS;True;4407
ac7281f7-e618-4c94-8d8a-7ea24ac0207f;28008317;1;3341;94;PEDRO OFELIO JIMENEZ NU�EZ - MASIPEDRO;True;4408
c7266d9e-3765-4181-8ace-ecabd5f74fa1;28008515;1;3462;94;CERCADILLO;True;4409
60bc1490-3171-4c7f-9f6a-78ca4ccdbcb4;28008713;1;3302;94;NICOLASINA SURIEL TAVERA - CARIBE;True;4410
ffe635ab-1824-4705-ab10-3959858e7ffe;28008817;1;7762;94;VICENTE SOTO - RANCHO NUEVO;True;4411
597899b1-3114-4872-a9a6-0c948da822f0;28008911;1;655;94;GREGORIO LUPERON;False;4412
a9092e1f-daf8-45a1-8900-cd1addd3790b;28008930;1;655;94;JOSE FRANCISCO PE�A GOMEZ;DR.;False
ca7246be-d2bf-46f2-8c95-cc159f05f122;28009114;1;1356;94;MANUEL DE JESUS VALENTIN - LOS ARROYOS;True;4413
edba2a74-72ca-40eb-9180-7d473a3e5c7e;28010813;1;7345;94;JOSE ANTONIO ALVAREZ - LOS PALMARITOS;False;4426
50d00ca1-825a-42c8-8c06-d3d6bbf78530;28010856;1;7345;94;PALMARITOS;LOS;False
a5272fef-f123-4379-bdc6-93a699f3cd86;28011016;1;7257;94;ERCILIA PEPIN ESTRELLA - BOCA DE JUMA;False;4428
a2b734e5-b605-4aa2-8c00-e693d863e122;28011110;1;4112;94;JULIAN GUERRERO RODRIGUEZ PROF. - JUMA;False;4429
bcec29b5-a70a-46f7-a6b3-8ae2e04e6d60;28011214;1;7338;94;SAN MIGUEL;True;10502
974875c8-c292-47ad-bed0-9554dc27e724;28011318;1;8451;94;JUMA ADENTRO;False;4430
5f4f934f-867a-4d6f-967b-43c1d6b05703;28011322;1;8451;94;JUMA ADENTRO;False;9056
d1fded6e-65ef-448e-a089-916e49c95e35;28011332;1;8451;94;JUMA ADENTRO - MARIA BATISTA;False;9057
c37fcc65-adfc-4d08-8853-b430a8c03686;28011342;1;8451;94;PROF. MAR�A BATISTA - JUMA ADENTRO PREPARA;False;13545
e7d90833-cb73-41c9-b4bb-5c05ec9e74a9;28011412;1;1276;94;ANTONIO ROSARIO PEREZ PROF. - SAN ISIDRO;False;4431
82af10ff-25d6-433b-81e3-4d00a9ace296;28011422;1;1276;94;ANTONIO ROSARIO PEREZ PROF-SAN ISIDRO;False;9058
0379d4ee-08a4-44da-a595-8eca1812263c;28011516;1;179;94;HERMANAS MIRABAL - CARACOL E;False;4432
8d907b56-5140-4669-a402-379b5696a627;28011521;1;179;94;HERMANAS MIRABAL - CARACOL E;False;9059
38bf0777-183a-44fd-a2db-d0fad2b5d874;28011549;1;179;94;HERMANAS MIRABAL - CARACOL E;False;9060
c6afff98-08ad-4c3b-a9e4-9d9ca701f8ff;28011714;1;4864;94;BIENVENIDO GRULLON - LOS BARROS;True;4434
120b2adb-a341-43cb-8b21-fe696353edcc;28012115;1;3941;94;MIREYA RAFAELINA COLUMNA;PROF. - BEJUCAL;False
8d788385-977d-4a53-8640-da9f2d291009;28012219;1;7493;94;EDUVIRGEN MERCEDES MATOS PROF. - LA CUEVAS;True;4437
2246c06d-c591-4ed6-aee0-abd3a6c7931b;28012313;1;7525;94;RAMON ESPINO OSORIA PROF. - BEJUCO APLASTADO;True;4438
91509d8e-3974-49f9-8aef-3d620bacca85;28012615;1;2463;94;CHORRO;EL;True
0934c7cb-5c17-4b34-a2f7-b69633a9d368;28018614;1;4797;94;JOSE ANTONIO JIMENEZ - CALLE  LA PIEDRA;False;4466
dbdbd6f7-84e5-4270-889f-7cdd8cf77b66;28083711;1;5728;94;MATIAS RAMON MELLA - CHARCO PRIETO;True;4475
de2d184b-9f8e-4b8c-8414-581e349cc8ea;28084314;1;2069;94;PADRE BETANCOURT;True;9091
